"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Indonesia","IDN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","10000000","53000000","61000000","71000000","86000000","99000000","167000000","166000000","130000000","229000000","346000000","449000000","651000000","796000000","725000000","958170000","1109000000","1190200000","1046000000","1258917563.06377","1488709351.10255","1866314989.57746","5419620728.75305","5722357516.70261","6174340000","6794200933.37553","6792907280.44703","6916051073.08896","6923970511.39839","7212196577.5592","7614419340.02844","8551164468.84294","9659168638.94442","8906655810.83855","8989529970.52679","11215344812.1521","11666395059.1407","9650926141.69335","9402427088.85485","13089296495.3608","",
"IDA only","IDX","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","18693769.5756","23187825.739","24602167.372","87637469.8589","337394846.926239","422427744.5722","694412879.8427","1422457194.299","1977506820.36745","2478320537.70275","2351204120.62076","2712496697.24096","3031807334.85259","2664132631.15633","2580528149.09056","2704656389.21907","3360288163.79522","3486083101.05129","3741820546.78898","4995176057.80335","4500835767.14462","5327852272.11334","5168473794.90977","5696321056.42725","6054866096.87805","6108862006.93691","6488575935.74193","7206603415.33636","7926738473.85934","8540103899.6635","9239253279.43941","11545229780.9375","14016657386.7069","16594743481.2181","19273434592.6243","22833830319.2302","27439931384.1123","35012110679.717","35314127921.7119","40842368863.6888","47138712236.0365","54019492920.6965","58011217317.929","61889779888.8478","64963813218.3678","62021828469.5713","65660571953.4011","74829792206.4858","79872894919.4828","84155259322.5351","88145207386.1249","94127827824.2847","",
"Isle of Man","IMN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","429883697.5","642343811","934415893.6","1164776733","1437018555","2756975586","2301415527","2617671387","2660081543","2294750488","2469209229","2239903076","2665414307","2315296143","2613844482","2383739990","3289109375","2897425537","3522788086","5856694336","6222996281.50479","8765693606.59436","10330965043.3772","9479300349.99233","11124280843.1816","12883465957.0616","14273018777.5311","15735736285.9137","20999150983.0332","18750377106.6241","22125089480.4982","28333642279.8541","37216755275.2503","49977276916.3209","49203912008.5506","53479960083.2432","62499075444.7366","68820517837.6536","69970360846.7858","70388642796.5471","68909693352.8351","62744364089.9512","68967175499.8665","78790170928.6742","83332078002.3032","83149172934.1043","89375152217.5657","111221774722.088","",
"Not classified","INX","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285673553.5","277613403.3","322315094","297324707","323624603.3","346958831.8","362407043.5","314160644.5","273664886.5","295185028.1","251908645.6","243999328.6","316105773.9","337132690.4","413908020","512338250.410883","539348053.730355","589415066.856384","633377746.865837","573235693.798633","658009928.860027","756001122.977538","694996338.535976","722434618.49893","725770039.273495","603613504.799721","575484813.694401","596677078.47217","623629069.001832","586686133.468608","276051017.703846","179854619.624819","435710902.935608","",
"Iran, Islamic Rep.","IRN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1200000000","1196000000","1500000000","1200000000","1600000000","658000000","400000000","680000000","508000000","536000000","682000000","851000000","1178000000","1032000000","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","711100000","388900000","3100000","70900000","152000000","176700000","223000000","271000000","727000000","729400000","1004500000","986400000","1088500000","741700000","859200000","644400000","839500000","1098400000","",
"Iceland","ISL","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","1399999.976","1700000.048","1799999.952","1700000.048","1500000","3099999.905","1200000.048","2299999.952","6800000.191","5099999.905","7599999.905","14699999.81","22399999.62","30200000.76","62259349.82","65318412.78","63823406.22","57867332.46","47506656.65","36237520.6608452","33295455.4891571","40944767.0785818","28931171.3145359","31124489.1614076","35754208.0521449","39346088.8658927","64770700.6393803","48980941.9668496","60964373.106352","65772992.7924708","80288820.3808131","110013685.231762","120129225.974026","94048513.5152017","135558471.221779","150920465.815709","154533791.442002","207340817.940198","217728298.692128","216941558.526622","209082092.736107","188417947.785472","174374357.350022","185470999.436637","167334738.001619","193948958.599388","192532828.232991","",
"Israel","ISR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","72000000","140000000","190000000","178000000","130000000","101000000","72000000","106000000","194000000","335000000","421000000","531799987.8","280299987.8","242600006.1","253000000","209399993.9","448700012.2","613599975.6","542000000","783700012.2","811900024.4","876799987.8","1160199951","1263300049","1602300049","177900000","157600000","200200000","134500000","174200000","182400000","195600000","166600000","171200000","297700000","376900000","488800000","579700000","628400000","507000000","571500000","594600000","684900000","764800000","859000000","853100000","963400000","991200000","1021600000","953400000","1032700000","1230100000","1265200000","",
"Italy","ITA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","1232000000","1367009399","1552426758","1461209595","1214379028","1602127319","1402123901","2162453369","2996618408","3698666504","4013217285","3531829834","3529875000","3380593018","3274925049","3230516113","4401150879","4462657715","4829600586","5080443848","5074514160","3698942383","2970147217","2670604248","2419368408","2280956928.66136","2526492822.52379","2207094304.7883","2053806688.56554","1878725069.0497","1789501817.08851","1932443183.07402","2272672067.62905","3023192838.03654","3688753006.49351","4091531781.33758","4075828470.64871","4595241395.32021","7354812945.4454","7041290726.54647","7975133246.32032","8731247318.3441","9166139341.36161","9436137008.11936","10099257246.1574","9607744314.54809","9512833703.54224","9742186171.70857","9899652023.3425","10458515879.0042","9888526922.04561","10508060200.5772","10529552165.0163","",
"Jamaica","JAM","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","88500000","81699996.95","69099998.47","89900001.53","95500000","107000000","111099998.5","84199996.95","73900001.53","145500000","111500000","120500000","153899993.9","208500000","228699996.9","181300003.1","215600006.1","239199996.9","522099975.6","639100000","690300000","715100000","741500000","775000000","877700000","1046600000","1241600000","1379600000","1601198135.31236","1761628767.01559","1923735273.67885","2122091021.47486","2156589500.35029","1889494348.86347","2026445824.97593","2105606760.57846","2168136683.48151","2171887541.09194","2268785014.34164","2361233874.3682","2433422795.7277","2462677565.49913","2501614918.92378","2562542094.73911","3066873500.1506","3706698183.25193","3687554909.08262","",
"Jordan","JOR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","20719978.33","44739208.22","74823417.66","166671005.2","410864013.7","469705932.6","520576477.1","600949157.7","793860229.5","1032941284","1082284912","1109606079","1236679321","1022177368","1183819458","937952087.4","894980407.7","627070861.8","499267089.8","447906097.4","843659606.9","1040150024","1093903320","1243994527.88378","1544146685.4725","1655148095.90973","1542736248.23695","1664033850.49366","1845133991.53738","2011334086.1589","2134979287.99155","2201128349.78844","2287447108.60367","2420874471.08604","2793935119.88717","3326376298.68792","3510160301.33039","3465211267.60563","3622957746.47887","3683943661.97183","3848309859.15493","5342816901.40846","6369718309.85916","5348309859.15493","4374647887.32395","4431971830.98591","4471971830.98592","4564084507.04226","4819154929.57747","5072112676.05633","4912816901.40845","",
"Japan","JPN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","90000000","130000000","160000000","140000000","190000000","210000000","180000000","210000000","","","","","","","508114349.4","581996643.1","776544982.9","874147338.9","1150964233","500165527.211477","614882056.33121","553758614.691189","566473894.668082","773406710.355769","1249546432.01608","1126867032.88239","811141120.596297","773574711.069961","904981240.667081","1176988480.08515","1383930644.46261","1732378922.50103","1594532177.55192","1684468955.29358","2131729225.38912","2539577664.61313","2363853398.35665","3733912541.77727","3325097902.92664","3830448522.34687","4443028775.37986","4369453719.14417","4388723265.72254","4887784631.45566","5293894065.13756","5383669139.40673","",
"Kazakhstan","KAZ","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116099998.5","1200000","1200000","6400000","3600000","67472440","85039400","111248207.673368","42197790","57377330.6015159","62021921.3283798","83589869.9401791","142991414.016859","125570547.361959","198201187.6017","225556234.272999","179708290.699885","282984848.948256","341405870.661708","401380996.114875","294269675.872008","384165377.828952","560420963.876735","618039381.045251","506076000.839177","374391281.095021","309886230.136177","480802889.841956","",
"Kenya","KEN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","7260000.229","7260000.229","13859999.66","12539999.96","18479999.54","13199999.81","9899999.619","18479999.54","26399999.62","19139999.39","27719999.31","78540000.92","67980003.36","58080001.83","56759998.32","66000000","52139999.39","66000000","76559997.56","89099998.47","139259994.5","124080001.8","114839996.3","118139999.4","137279998.8","87497853.0619388","87542881.4214162","506615136.791924","531912792.980236","584854296.868427","537900024.4","50914426.2781064","57143479.9765542","65845295.3810806","375811334.23186","424991045.929029","570459274.012713","645207871.37258","667317334.023689","631460883.164752","685757272.443359","934149203.154614","1211021439.49348","1304277230.82376","1440846249.81752","1569267849.8376","1744639174.70127","1962273106.47771","2720366061.45975","2838192215.41577","3107932253.39579","3770089638.54769","4059710201.31198","",
